player_id,player_name,position,birth_year,draft_year,draft_round,draft_pick,draft_ovr,height,weight,college,season,season_type,team,conference,division,shotgun,no_huddle,qb_dropback,qb_scramble,pass_attempts,complete_pass,incomplete_pass,passing_yards,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,tackled_for_loss,first_down_pass,first_down_rush,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,rush_touchdown,pass_touchdown,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,receptions,targets,passing_air_yards,receiving_air_yards,receiving_touchdown,pass_attempts_redzone,complete_pass_redzone,pass_touchdown_redzone,pass_attempts_gtg,complete_pass_gtg,pass_touchdown_gtg,receptions_redzone,targets_redzone,receiving_touchdown_redzone,receptions_gtg,targets_gtg,receiving_touchdown_gtg,rush_attempts_redzone,rush_touchdown_redzone,rush_attempts_gtg,rush_touchdown_gtg,fantasy_points_ppr,fantasy_points_standard,offense_snaps,team_offense_snaps,total_tds,touches,total_yards,depth_team,games_missed,offense_pct,age,years_exp,games_played_season,games_played_career,season_shotgun,season_no_huddle,season_qb_dropback,season_qb_scramble,season_pass_attempts,season_complete_pass,season_incomplete_pass,season_passing_yards,season_receiving_yards,season_yards_after_catch,season_rush_attempts,season_rushing_yards,season_tackled_for_loss,season_first_down_pass,season_first_down_rush,season_third_down_converted,season_third_down_failed,season_fourth_down_converted,season_fourth_down_failed,season_rush_touchdown,season_pass_touchdown,season_safety,season_interception,season_fumble,season_fumble_lost,season_fumble_forced,season_fumble_not_forced,season_fumble_out_of_bounds,season_receptions,season_targets,season_passing_air_yards,season_receiving_air_yards,season_receiving_touchdown,season_pass_attempts_redzone,season_complete_pass_redzone,season_pass_touchdown_redzone,season_pass_attempts_gtg,season_complete_pass_gtg,season_pass_touchdown_gtg,season_receptions_redzone,season_targets_redzone,season_receiving_touchdown_redzone,season_receptions_gtg,season_targets_gtg,season_receiving_touchdown_gtg,season_rush_attempts_redzone,season_rush_touchdown_redzone,season_rush_attempts_gtg,season_rush_touchdown_gtg,season_fantasy_points_ppr,season_fantasy_points_standard,season_offense_snaps,season_team_offense_snaps,season_total_tds,season_touches,season_total_yards,career_shotgun,career_no_huddle,career_qb_dropback,career_qb_scramble,career_pass_attempts,career_complete_pass,career_incomplete_pass,career_passing_yards,career_receiving_yards,career_yards_after_catch,career_rush_attempts,career_rushing_yards,career_tackled_for_loss,career_first_down_pass,career_first_down_rush,career_third_down_converted,career_third_down_failed,career_fourth_down_converted,career_fourth_down_failed,career_rush_touchdown,career_pass_touchdown,career_safety,career_interception,career_fumble,career_fumble_lost,career_fumble_forced,career_fumble_not_forced,career_fumble_out_of_bounds,career_receptions,career_targets,career_passing_air_yards,career_receiving_air_yards,career_receiving_touchdown,career_pass_attempts_redzone,career_complete_pass_redzone,career_pass_touchdown_redzone,career_pass_attempts_gtg,career_complete_pass_gtg,career_pass_touchdown_gtg,career_receptions_redzone,career_targets_redzone,career_receiving_touchdown_redzone,career_receptions_gtg,career_targets_gtg,career_receiving_touchdown_gtg,career_rush_attempts_redzone,career_rush_touchdown_redzone,career_rush_attempts_gtg,career_rush_touchdown_gtg,career_fantasy_points_ppr,career_fantasy_points_standard,career_offense_snaps,career_team_offense_snaps,career_total_tds,career_touches,career_total_yards,season_average_shotgun,career_average_shotgun,season_average_no_huddle,career_average_no_huddle,season_average_qb_dropback,career_average_qb_dropback,season_average_qb_scramble,career_average_qb_scramble,season_average_pass_attempts,career_average_pass_attempts,season_average_complete_pass,career_average_complete_pass,season_average_incomplete_pass,career_average_incomplete_pass,season_average_passing_yards,career_average_passing_yards,season_average_receiving_yards,career_average_receiving_yards,season_average_yards_after_catch,career_average_yards_after_catch,season_average_rush_attempts,career_average_rush_attempts,season_average_rushing_yards,career_average_rushing_yards,season_average_tackled_for_loss,career_average_tackled_for_loss,season_average_first_down_pass,career_average_first_down_pass,season_average_first_down_rush,career_average_first_down_rush,season_average_third_down_converted,career_average_third_down_converted,season_average_third_down_failed,career_average_third_down_failed,season_average_fourth_down_converted,career_average_fourth_down_converted,season_average_fourth_down_failed,career_average_fourth_down_failed,season_average_rush_touchdown,career_average_rush_touchdown,season_average_pass_touchdown,career_average_pass_touchdown,season_average_safety,career_average_safety,season_average_interception,career_average_interception,season_average_fumble,career_average_fumble,season_average_fumble_lost,career_average_fumble_lost,season_average_fumble_forced,career_average_fumble_forced,season_average_fumble_not_forced,career_average_fumble_not_forced,season_average_fumble_out_of_bounds,career_average_fumble_out_of_bounds,season_average_receptions,career_average_receptions,season_average_targets,career_average_targets,season_average_passing_air_yards,career_average_passing_air_yards,season_average_receiving_air_yards,career_average_receiving_air_yards,season_average_receiving_touchdown,career_average_receiving_touchdown,season_average_pass_attempts_redzone,career_average_pass_attempts_redzone,season_average_complete_pass_redzone,career_average_complete_pass_redzone,season_average_pass_touchdown_redzone,career_average_pass_touchdown_redzone,season_average_pass_attempts_gtg,career_average_pass_attempts_gtg,season_average_complete_pass_gtg,career_average_complete_pass_gtg,season_average_pass_touchdown_gtg,career_average_pass_touchdown_gtg,season_average_receptions_redzone,career_average_receptions_redzone,season_average_targets_redzone,career_average_targets_redzone,season_average_receiving_touchdown_redzone,career_average_receiving_touchdown_redzone,season_average_receptions_gtg,career_average_receptions_gtg,season_average_targets_gtg,career_average_targets_gtg,season_average_receiving_touchdown_gtg,career_average_receiving_touchdown_gtg,season_average_rush_attempts_redzone,career_average_rush_attempts_redzone,season_average_rush_touchdown_redzone,career_average_rush_touchdown_redzone,season_average_rush_attempts_gtg,career_average_rush_attempts_gtg,season_average_rush_touchdown_gtg,career_average_rush_touchdown_gtg,season_average_fantasy_points_ppr,career_average_fantasy_points_ppr,season_average_fantasy_points_standard,career_average_fantasy_points_standard,season_average_offense_snaps,career_average_offense_snaps,season_average_team_offense_snaps,career_average_team_offense_snaps,season_average_total_tds,career_average_total_tds,season_average_touches,career_average_touches,season_average_total_yards,career_average_total_yards
00-0038134,Kenneth Walker,RB,2000,2022,2,9,41,69,211,Michigan State,2023,REG,SEA,NFC,West,121,33,37,0,0,0,0,0,259,317,219,905,24,9,46,4,6,2,0,8,1,0,0,1,0,0,1,0,29,37,0,-79,1,0,0,0,0,0,0,2,3,0,0,0,0,38,7,15,5,199.4,170.4,502,926,10,248,1164,1,2,0.542116631,22,1,15,30,121,33,37,0,0,0,0,0,259,317,219,905,24,9,46,4,6,2,0,8,1,0,0,1,0,0,1,0,29,37,0,-79,1,0,0,0,0,0,0,2,3,0,0,0,0,38,7,15,5,199.4,170.4,502,926,0.67,16.53,77.6,248,84,72,0,0,0,0,0,424,538,447,1955,57,15,97,15,21,3,0,17,1,1,1,1,0,0,1,0,56,71,0,-154,1,0,0,0,0,0,0,3,4,0,0,0,0,89,14,25,7,399.9,343.9,1077,1907,0.63,16.77,79.3,8.07,248,2.2,84,2.47,72,0,0,0,0,0,0,0,0,0,0,17.27,424,21.13,538,14.6,447,60.33,1955,1.6,57,0.6,15,3.07,97,0.27,15,0.4,21,0.13,3,0,0,0.53,17,0.07,1,0,1,0,1,0.07,1,0,0,0,0,0.07,1,0,0,1.93,56,2.47,71,0,0,-5.27,-154,0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0.13,3,0.2,4,0,0,0,0,0,0,0,0,2.53,89,0.47,14,1,25,0.33,7,13.29,399.9,11.36,343.9,33.47,1077,61.73,1907,0.67,19,16.53,503,77.6,2379
00-0038389,Israel Abanikanda,RB,2002,2023,5,8,143,70,217,Pittsburgh,2023,REG,NYJ,AFC,East,18,6,11,0,0,0,0,0,43,46,22,70,3,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,7,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,11.3,77,409,0,29,113,3,11,0.188264059,20,0,6,6,18,6,11,0,0,0,0,0,43,46,22,70,3,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,7,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,11.3,77,409,0,4.83,18.83,18,6,11,0,0,0,0,0,43,46,22,70,3,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,7,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,11.3,77,409,0,4.83,18.83,3,,1,,1.83,,0,,0,,0,,0,,0,,7.17,,7.67,,3.67,,11.67,,0.5,,0.33,,0.5,,0,,0.33,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1.17,,1.83,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3.05,,1.88,,12.83,,68.17,,0,,4.83,,18.83,
00-0038397,Evan Hull,RB,2000,2023,5,41,176,70,209,Northwestern,2023,REG,IND,AFC,South,2,1,1,0,0,0,0,0,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.7,8,73,0,2,7,3,16,0.109589041,22,0,1,1,2,1,1,0,0,0,0,0,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.7,8,73,0,2,7,2,1,1,0,0,0,0,0,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.7,8,73,0,2,7,2,,1,,1,,0,,0,,0,,0,,0,,6,,3,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1.7,,0.7,,8,,73,,0,,2,,7,
00-0038476,Tommy DeVito,QB,1998,2023,0,0,0,74,210,Illinois,2023,REG,NYG,NFC,East,117,10,123,10,98,65,33,595,0,321,20,118,2,23,5,9,34,2,2,0,2,0,0,2,1,1,1,0,0,0,589,0,0,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,44.6,44.6,202,300,2,118,713,1,12,0.673333333,25,0,5,5,117,10,123,10,98,65,33,595,0,321,20,118,2,23,5,9,34,2,2,0,2,0,0,2,1,1,1,0,0,0,589,0,0,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,44.6,44.6,202,300,0.4,23.6,142.6,117,10,123,10,98,65,33,595,0,321,20,118,2,23,5,9,34,2,2,0,2,0,0,2,1,1,1,0,0,0,589,0,0,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,44.6,44.6,202,300,0.4,23.6,142.6,23.4,,2,,24.6,,2,,19.6,,13,,6.6,,119,,0,,64.2,,4,,23.6,,0.4,,4.6,,1,,1.8,,6.8,,0.4,,0.4,,0,,0.4,,0,,0,,0.4,,0.2,,0.2,,0.2,,0,,0,,0,,117.8,,0,,0,,0.6,,0.6,,0.4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2,,0,,0,,0,,8.92,,8.92,,40.4,,60,,0.4,,23.6,,142.6,
00-0038542,Bijan Robinson,RB,2002,2023,1,8,8,71,215,Texas,2023,REG,ATL,NFC,South,216,34,86,0,0,0,0,0,487,519,214,976,21,24,50,18,31,2,3,4,4,1,3,4,3,3,1,0,58,83,0,24,4,0,0,0,0,0,0,8,11,2,1,4,0,23,4,3,2,237.3,179.3,771,1130,12,272,1463,1,0,0.682300885,21,0,17,17,216,34,86,0,0,0,0,0,487,519,214,976,21,24,50,18,31,2,3,4,4,1,3,4,3,3,1,0,58,83,0,24,4,0,0,0,0,0,0,8,11,2,1,4,0,23,4,3,2,237.3,179.3,771,1130,0.71,16,86.06,216,34,86,0,0,0,0,0,487,519,214,976,21,24,50,18,31,2,3,4,4,1,3,4,3,3,1,0,58,83,0,24,4,0,0,0,0,0,0,8,11,2,1,4,0,23,4,3,2,237.3,179.3,771,1130,0.71,16,86.06,12.71,,2,,5.06,,0,,0,,0,,0,,0,,28.65,,30.53,,12.59,,57.41,,1.24,,1.41,,2.94,,1.06,,1.82,,0.12,,0.18,,0.24,,0.24,,0.06,,0.18,,0.24,,0.18,,0.18,,0.06,,0,,3.41,,4.88,,0,,1.41,,0.24,,0,,0,,0,,0,,0,,0,,0.47,,0.65,,0.12,,0.06,,0.24,,0,,1.35,,0.24,,0.18,,0.12,,13.96,,10.55,,45.35,,66.47,,0.71,,16,,86.06,
00-0038543,Jaxon Smith-Njigba,WR,2002,2023,1,20,20,72,197,Ohio State,2023,REG,SEA,NFC,West,88,4,93,0,0,0,0,0,628,366,0,0,0,29,0,16,25,0,1,0,4,0,2,0,0,0,0,0,63,91,0,569,4,0,0,0,0,0,0,4,9,2,0,0,0,0,0,0,0,145.8,82.8,675,1050,8,63,628,2,0,0.642857143,21,0,17,17,88,4,93,0,0,0,0,0,628,366,0,0,0,29,0,16,25,0,1,0,4,0,2,0,0,0,0,0,63,91,0,569,4,0,0,0,0,0,0,4,9,2,0,0,0,0,0,0,0,145.8,82.8,675,1050,0.47,3.71,36.94,88,4,93,0,0,0,0,0,628,366,0,0,0,29,0,16,25,0,1,0,4,0,2,0,0,0,0,0,63,91,0,569,4,0,0,0,0,0,0,4,9,2,0,0,0,0,0,0,0,145.8,82.8,675,1050,0.47,3.71,36.94,5.18,,0.24,,5.47,,0,,0,,0,,0,,0,,36.94,,21.53,,0,,0,,0,,1.71,,0,,0.94,,1.47,,0,,0.06,,0,,0.24,,0,,0.12,,0,,0,,0,,0,,0,,3.71,,5.35,,0,,33.47,,0.24,,0,,0,,0,,0,,0,,0,,0.24,,0.53,,0.12,,0,,0,,0,,0,,0,,0,,0,,8.58,,4.87,,39.71,,61.76,,0.47,,3.71,,36.94,
00-0038544,Quentin Johnston,WR,2001,2023,1,21,21,74,208,TCU,2023,REG,LAC,AFC,West,60,21,67,0,0,0,0,0,431,152,3,9,0,20,0,7,14,2,1,0,2,0,1,0,0,0,0,0,38,66,0,861,2,0,0,0,0,0,0,4,8,2,1,1,1,0,0,0,0,92,54,748,1158,4,41,440,1,0,0.645941278,21,0,17,17,60,21,67,0,0,0,0,0,431,152,3,9,0,20,0,7,14,2,1,0,2,0,1,0,0,0,0,0,38,66,0,861,2,0,0,0,0,0,0,4,8,2,1,1,1,0,0,0,0,92,54,748,1158,0.24,2.41,25.88,60,21,67,0,0,0,0,0,431,152,3,9,0,20,0,7,14,2,1,0,2,0,1,0,0,0,0,0,38,66,0,861,2,0,0,0,0,0,0,4,8,2,1,1,1,0,0,0,0,92,54,748,1158,0.24,2.41,25.88,3.53,,1.24,,3.94,,0,,0,,0,,0,,0,,25.35,,8.94,,0.18,,0.53,,0,,1.18,,0,,0.41,,0.82,,0.12,,0.06,,0,,0.12,,0,,0.06,,0,,0,,0,,0,,0,,2.24,,3.88,,0,,50.65,,0.12,,0,,0,,0,,0,,0,,0,,0.24,,0.47,,0.12,,0.06,,0.06,,0.06,,0,,0,,0,,0,,5.41,,3.18,,44,,68.12,,0.24,,2.41,,25.88,
00-0038547,Luke Schoonmaker,TE,1998,2023,2,27,58,77,250,Michigan,2023,REG,DAL,NFC,East,8,0,15,0,0,0,0,0,65,27,0,0,0,5,0,0,1,0,1,0,2,0,0,0,0,0,0,0,8,15,0,81,2,0,0,0,0,0,0,3,5,2,2,2,1,0,0,0,0,26.5,18.5,259,786,4,8,65,2,6,0.329516539,24,0,11,11,8,0,15,0,0,0,0,0,65,27,0,0,0,5,0,0,1,0,1,0,2,0,0,0,0,0,0,0,8,15,0,81,2,0,0,0,0,0,0,3,5,2,2,2,1,0,0,0,0,26.5,18.5,259,786,0.36,0.73,5.91,8,0,15,0,0,0,0,0,65,27,0,0,0,5,0,0,1,0,1,0,2,0,0,0,0,0,0,0,8,15,0,81,2,0,0,0,0,0,0,3,5,2,2,2,1,0,0,0,0,26.5,18.5,259,786,0.36,0.73,5.91,0.73,,0,,1.36,,0,,0,,0,,0,,0,,5.91,,2.45,,0,,0,,0,,0.45,,0,,0,,0.09,,0,,0.09,,0,,0.18,,0,,0,,0,,0,,0,,0,,0,,0.73,,1.36,,0,,7.36,,0.18,,0,,0,,0,,0,,0,,0,,0.27,,0.45,,0.18,,0.18,,0.18,,0.09,,0,,0,,0,,0,,2.41,,1.68,,23.55,,71.45,,0.36,,0.73,,5.91,
00-0038551,Kendre Miller,RB,2002,2023,3,8,71,72,220,TCU,2023,REG,NO,NFC,South,15,0,10,0,0,0,0,0,111,124,28,83,1,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,9,10,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4,19.4,85,402,0,37,194,2,11,0.211442786,21,0,6,6,15,0,10,0,0,0,0,0,111,124,28,83,1,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,9,10,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4,19.4,85,402,0,6.17,32.33,15,0,10,0,0,0,0,0,111,124,28,83,1,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,9,10,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4,19.4,85,402,0,6.17,32.33,2.5,,0,,1.67,,0,,0,,0,,0,,0,,18.5,,20.67,,4.67,,13.83,,0.17,,0.83,,0.83,,0.17,,0.33,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1.5,,1.67,,0,,-1.67,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4.73,,3.23,,14.17,,67,,0,,6.17,,32.33,
00-0038555,Tank Bigsby,RB,2001,2023,3,25,88,71,215,Auburn,2023,REG,JAX,AFC,South,27,1,4,0,0,0,0,0,6,5,50,132,7,0,12,5,6,2,1,2,0,0,2,1,1,1,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,2,19.8,18.8,125,871,2,51,138,2,4,0.143513203,22,0,13,13,27,1,4,0,0,0,0,0,6,5,50,132,7,0,12,5,6,2,1,2,0,0,2,1,1,1,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,2,19.8,18.8,125,871,0.15,3.92,10.62,27,1,4,0,0,0,0,0,6,5,50,132,7,0,12,5,6,2,1,2,0,0,2,1,1,1,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,2,19.8,18.8,125,871,0.15,3.92,10.62,2.08,,0.08,,0.31,,0,,0,,0,,0,,0,,0.46,,0.38,,3.85,,10.15,,0.54,,0,,0.92,,0.38,,0.46,,0.15,,0.08,,0.15,,0,,0,,0.15,,0.08,,0.08,,0.08,,0,,0,,0.08,,0.15,,0,,0.46,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.69,,0.15,,0.23,,0.15,,1.52,,1.45,,9.62,,67,,0.15,,3.92,,10.62,
00-0038559,Michael Wilson,WR,2000,2023,3,31,94,74,213,Stanford,2023,REG,ARI,NFC,West,54,6,58,0,0,0,0,0,565,139,0,0,0,29,0,8,9,2,2,0,3,0,2,0,0,0,0,0,38,56,0,720,3,0,0,0,0,0,0,4,7,3,1,2,1,0,0,0,0,108.5,70.5,709,881,6,38,565,1,4,0.80476731,23,0,13,13,54,6,58,0,0,0,0,0,565,139,0,0,0,29,0,8,9,2,2,0,3,0,2,0,0,0,0,0,38,56,0,720,3,0,0,0,0,0,0,4,7,3,1,2,1,0,0,0,0,108.5,70.5,709,881,0.46,2.92,43.46,54,6,58,0,0,0,0,0,565,139,0,0,0,29,0,8,9,2,2,0,3,0,2,0,0,0,0,0,38,56,0,720,3,0,0,0,0,0,0,4,7,3,1,2,1,0,0,0,0,108.5,70.5,709,881,0.46,2.92,43.46,4.15,,0.46,,4.46,,0,,0,,0,,0,,0,,43.46,,10.69,,0,,0,,0,,2.23,,0,,0.62,,0.69,,0.15,,0.15,,0,,0.23,,0,,0.15,,0,,0,,0,,0,,0,,2.92,,4.31,,0,,55.38,,0.23,,0,,0,,0,,0,,0,,0,,0.31,,0.54,,0.23,,0.08,,0.15,,0.08,,0,,0,,0,,0,,8.35,,5.42,,54.54,,67.77,,0.46,,2.92,,43.46,
00-0038579,Aidan O'Connell,QB,1998,2023,4,33,135,75,206,Purdue,2023,REG,LV,AFC,West,289,42,367,0,336,213,123,2218,0,1058,17,11,0,107,7,35,76,6,3,1,12,0,7,4,2,2,2,0,0,0,2561,0,0,51,37,8,8,4,3,0,0,0,0,0,0,6,1,3,1,147.82,147.82,641,694,13,353,2229,2,6,0.923631124,24,0,11,11,289,42,367,0,336,213,123,2218,0,1058,17,11,0,107,7,35,76,6,3,1,12,0,7,4,2,2,2,0,0,0,2561,0,0,51,37,8,8,4,3,0,0,0,0,0,0,6,1,3,1,147.82,147.82,641,694,1.18,32.09,202.64,289,42,367,0,336,213,123,2218,0,1058,17,11,0,107,7,35,76,6,3,1,12,0,7,4,2,2,2,0,0,0,2561,0,0,51,37,8,8,4,3,0,0,0,0,0,0,6,1,3,1,147.82,147.82,641,694,1.18,32.09,202.64,26.27,,3.82,,33.36,,0,,30.55,,19.36,,11.18,,201.64,,0,,96.18,,1.55,,1,,0,,9.73,,0.64,,3.18,,6.91,,0.55,,0.27,,0.09,,1.09,,0,,0.64,,0.36,,0.18,,0.18,,0.18,,0,,0,,0,,232.82,,0,,0,,4.64,,3.36,,0.73,,0.73,,0.36,,0.27,,0,,0,,0,,0,,0,,0,,0.55,,0.09,,0.27,,0.09,,13.44,,13.44,,58.27,,63.09,,1.18,,32.09,,202.64,
00-0038582,Clayton Tune,QB,1999,2023,5,4,139,75,220,Houston,2023,REG,ARI,NFC,West,28,4,33,5,19,12,7,62,0,43,9,30,0,3,3,1,10,0,2,1,0,0,2,2,1,1,1,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,4.48,4.48,59,353,1,28,92,2,11,0.16713881,24,0,6,6,28,4,33,5,19,12,7,62,0,43,9,30,0,3,3,1,10,0,2,1,0,0,2,2,1,1,1,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,4.48,4.48,59,353,0.17,4.67,15.33,28,4,33,5,19,12,7,62,0,43,9,30,0,3,3,1,10,0,2,1,0,0,2,2,1,1,1,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,4.48,4.48,59,353,0.17,4.67,15.33,4.67,,0.67,,5.5,,0.83,,3.17,,2,,1.17,,10.33,,0,,7.17,,1.5,,5,,0,,0.5,,0.5,,0.17,,1.67,,0,,0.33,,0.17,,0,,0,,0.33,,0.33,,0.17,,0.17,,0.17,,0,,0,,0,,8.83,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.33,,0.17,,0.33,,0.17,,0.75,,0.75,,9.83,,58.83,,0.17,,4.67,,15.33,
00-0038597,Chase Brown,RB,2000,2023,5,28,163,70,210,Illinois,2023,REG,CIN,AFC,North,9,0,7,0,0,0,0,0,40,60,16,54,4,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,7,0,-27,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,15.4,9.4,36,394,0,22,94,2,11,0.091370558,23,0,6,6,9,0,7,0,0,0,0,0,40,60,16,54,4,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,7,0,-27,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,15.4,9.4,36,394,0,3.67,15.67,9,0,7,0,0,0,0,0,40,60,16,54,4,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,7,0,-27,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,15.4,9.4,36,394,0,3.67,15.67,1.5,,0,,1.17,,0,,0,,0,,0,,0,,6.67,,10,,2.67,,9,,0.67,,0.17,,0.33,,0,,0.33,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1.17,,0,,-4.5,,0,,0,,0,,0,,0,,0,,0,,0.17,,0.17,,0,,0,,0,,0,,0.33,,0,,0,,0,,2.57,,1.57,,6,,65.67,,0,,3.67,,15.67,
00-0038622,Deuce Vaughn,RB,2001,2023,6,35,212,66,176,Kansas State,2023,REG,DAL,NFC,East,14,1,7,0,0,0,0,0,40,46,23,40,5,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,7,7,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,15,8,61,415,0,30,80,3,11,0.146987952,21,0,6,6,14,1,7,0,0,0,0,0,40,46,23,40,5,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,7,7,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,15,8,61,415,0,5,13.33,14,1,7,0,0,0,0,0,40,46,23,40,5,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,7,7,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,15,8,61,415,0,5,13.33,2.33,,0.17,,1.17,,0,,0,,0,,0,,0,,6.67,,7.67,,3.83,,6.67,,0.83,,0.17,,0.17,,0,,0.67,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1.17,,1.17,,0,,-1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.83,,0,,0.17,,0,,2.5,,1.33,,10.17,,69.17,,0,,5,,13.33,
00-0038794,Jaleel McLaughlin,RB,2000,2023,0,0,0,67,187,Youngstown State,2023,REG,DEN,AFC,West,52,5,36,0,0,0,0,0,160,290,76,410,7,5,16,4,3,0,0,1,2,0,0,0,0,0,0,0,31,36,0,-140,2,0,0,0,0,0,0,6,7,1,0,0,0,7,1,2,1,106,75,193,1064,5,107,570,3,0,0.181390977,22,0,17,17,52,5,36,0,0,0,0,0,160,290,76,410,7,5,16,4,3,0,0,1,2,0,0,0,0,0,0,0,31,36,0,-140,2,0,0,0,0,0,0,6,7,1,0,0,0,7,1,2,1,106,75,193,1064,0.29,6.29,33.53,52,5,36,0,0,0,0,0,160,290,76,410,7,5,16,4,3,0,0,1,2,0,0,0,0,0,0,0,31,36,0,-140,2,0,0,0,0,0,0,6,7,1,0,0,0,7,1,2,1,106,75,193,1064,0.29,6.29,33.53,3.06,,0.29,,2.12,,0,,0,,0,,0,,0,,9.41,,17.06,,4.47,,24.12,,0.41,,0.29,,0.94,,0.24,,0.18,,0,,0,,0.06,,0.12,,0,,0,,0,,0,,0,,0,,0,,1.82,,2.12,,0,,-8.24,,0.12,,0,,0,,0,,0,,0,,0,,0.35,,0.41,,0.06,,0,,0,,0,,0.41,,0.06,,0.12,,0.06,,6.24,,4.41,,11.35,,62.59,,0.29,,6.29,,33.53,
